Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Regions (statistical) value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000005,Rochdale,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,169.9202902,157.6665825,182.8734223,,,712,41902,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000006,Salford,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,182.7864134,170.0367403,196.2388121,,,762,41688,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000007,Stockport,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,127.985833,118.2308953,138.3309592,,,636,49693,,,Worse,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000008,Tameside,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,155.270155,143.2774651,167.9986458,,,619,39866,,,Worse,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000009,Trafford,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,96.65603214,87.51431456,106.4930655,,,409,42315,,,Better,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000010,Wigan,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,130.3030846,121.0019952,140.1293929,,,727,55793,,,Worse,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000011,Knowsley,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,207.9774196,191.1061321,225.938854,,,560,26926,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000012,Liverpool,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,229.4982901,218.625177,240.7721876,,,1671,72811,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000013,St. Helens,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,147.8211431,134.3595472,162.2661259,,,442,29901,,,Worse,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000014,Sefton,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,170.7344761,158.7479581,183.3861671,,,752,44045,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000015,Wirral,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,139.134196,129.4912726,149.3050537,,,772,55486,,,Worse,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000016,Barnsley,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,122.7223875,112.1058029,134.0733288,,,491,40009,,,Similar,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000017,Doncaster,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,139.4381243,129.5972534,149.8281159,,,744,53357,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000018,Rotherham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,112.7933712,103.3056623,122.9181159,,,520,46102,,,Similar,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000019,Sheffield,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,104.1174703,97.6674835,110.8814784,,,970,93164,,,Better,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000021,Newcastle upon Tyne,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,133.4413466,122.9157196,144.6272455,,,593,44439,,,Worse,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000022,North Tyneside,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,154.8080681,141.724589,168.774424,,,515,33267,,,Worse,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000023,South Tyneside,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,178.0134846,161.6388048,195.5972159,,,433,24324,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000024,Sunderland,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,172.0477665,160.1689611,184.5743299,,,778,45220,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000025,Birmingham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,128.6768737,124.0624787,133.4189949,,,2934,228013,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000026,Coventry,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,128.9383562,119.8920639,138.4863147,,,753,58400,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000027,Dudley,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,115.0191999,106.2660445,124.3010765,,,638,55469,,,Similar,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000028,Sandwell,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,128.6502271,119.8506646,137.9249411,,,793,61640,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000029,Solihull,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,102.0801233,91.95559884,113.0148486,,,371,36344,,,Better,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000030,Walsall,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,88.4394286,80.54095768,96.90305129,,,460,52013,,,Better,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000031,Wolverhampton,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,94.34167811,85.66360083,103.6605155,,,433,45897,,,Better,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000032,Bradford,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,132.7317559,126.137832,139.5809408,,,1518,114366,,,Worse,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000033,Calderdale,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,139.8861763,128.1853669,152.3679604,,,526,37602,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000034,Kirklees,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,128.4033111,120.6803638,136.4908528,,,1030,80216,,,Worse,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000035,Leeds,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,153.3241073,146.6123426,160.26389,,,1961,127899,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000036,Wakefield,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,154.2077709,144.1067656,164.830048,,,866,56158,,,Worse,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000037,Gateshead,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,145.4056696,132.6346364,159.0744195,,,476,32736,,,Worse,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000001,City of London,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,,,,,,,,Value for Hackney and City of London combined,,Not compared,Not compared,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000002,Barking and Dagenham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,92.78350515,84.05989003,102.1664528,,,414,44620,,,Better,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000003,Barnet,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,72.94062837,66.69248608,79.61646388,,,501,68686,,,Better,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000004,Bexley,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,84.55557319,76.19109756,93.58753023,,,373,44113,,,Better,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000005,Brent,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,89.44266363,81.91203365,97.47942933,,,519,58026,,,Better,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000006,Bromley,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,76.28465478,69.25964312,83.82899365,,,432,56630,,,Better,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000007,Camden,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,84.01092142,74.45757917,94.45000433,,,280,33329,,,Better,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000008,Croydon,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,98.06900743,90.98704747,105.5557823,,,710,72398,,,Better,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000009,Ealing,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,96.53534943,89.0732844,104.4556255,,,618,64018,,,Better,Worse,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000010,Enfield,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,87.39827983,80.34535128,94.90443079,,,566,64761,,,Better,Similar,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000011,Greenwich,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,71.21731009,64.1070076,78.90064578,,,366,51392,,,Better,Better,20100000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000012,Hackney,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2010/11,104.9890295,96.09058334,114.4897661,,,512,48767,Value for Hackney and City of London combined,,Better,Worse,20100000,,,1y
