time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,referral_count,rereferral_count,rereferral_percent,no_further_action_count,no_further_action_percent,not_in_need_count,not_in_need_percent,referral_child_count,rereferral_child_count,rereferral_child_percent
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,2488,531,21.3,220,8.8,997,40.1,2253,457,20.3
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,4057,681,16.8,424,10.5,1238,30.5,3729,606,16.3
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,1429,235,16.4,22,1.5,471,33,1325,202,15.2
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,1843,338,18.3,166,9,434,23.5,1682,294,17.5
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,3730,714,19.1,28,0.8,646,17.3,3400,629,18.5
2024,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,621880,139080,22.4,38920,6.3,188300,30.3,551060,115550,21
2024,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,32050,7120,22.2,670,2.1,9300,29,28610,6090,21.3
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,81950,17400,21.2,4420,5.4,22380,27.3,73050,14800,20.3
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Referrals and Re-referrals,62800,13620,21.7,3060,4.9,19170,30.5,56100,11510,20.5
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,56190,14550,25.9,5020,8.9,21220,37.8,48380,11720,24.2
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,64200,13310,20.7,1400,2.2,23380,36.4,57810,11530,19.9
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,45330,9320,20.6,3490,7.7,14590,32.2,40370,7880,19.5
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,105700,19890,18.8,8140,7.7,29860,28.3,95850,17030,17.8
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,121230,32310,26.6,8980,7.4,32530,26.8,104090,25060,24.1
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,52440,11570,22.1,3740,7.1,15870,30.3,46800,9940,21.2
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,38730,7060,18.2,3180,8.2,11210,29,35330,6090,17.2
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,66970,12830,19.2,4960,7.4,18650,27.8,60520,10940,18.1
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Referrals and Re-referrals,4668,792,17,0,0,949,20.3,4308,705,16.4
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,1539,356,23.1,165,10.7,391,25.4,1379,301,21.8
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,1630,270,16.6,31,1.9,485,29.8,1519,245,16.1
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,2190,546,24.9,7,0.3,252,11.5,1918,466,24.3
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,2797,709,25.3,68,2.4,849,30.4,2483,609,24.5
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,2992,700,23.4,6,0.2,523,17.5,2674,600,22.4
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,2305,581,25.2,90,3.9,913,39.6,1994,481,24.1
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,3001,602,20.1,19,0.6,1023,34.1,2714,545,20.1
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,1556,232,14.9,0,0,353,22.7,1476,214,14.5
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,2041,466,22.8,109,5.3,656,32.1,1803,387,21.5
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,4031,1221,30.3,171,4.2,1750,43.4,3374,974,28.9
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,3299,640,19.4,7,0.2,1158,35.1,2972,566,19
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,2392,415,17.3,26,1.1,797,33.3,2178,372,17.1
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,2174,420,19.3,0,0,739,34,1969,364,18.5
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,3787,921,24.3,140,3.7,515,13.6,3392,764,22.5
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,2534,654,25.8,343,13.5,438,17.3,2215,538,24.3
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,2332,385,16.5,198,8.5,496,21.3,2137,334,15.6
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,3550,755,21.3,245,6.9,1185,33.4,3230,642,19.9
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,942,E06000063,Cumberland,Referrals and Re-referrals,2375,253,10.7,215,9.1,636,26.8,2122,224,10.6
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,1654,401,24.2,22,1.3,660,39.9,1460,344,23.6
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,1256,164,13.1,48,3.8,225,17.9,1184,154,13
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,6419,1066,16.6,240,3.7,1887,29.4,5865,917,15.6
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,8050,1927,23.9,1028,12.8,3232,40.1,6744,1545,22.9
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,6525,1222,18.7,414,6.3,825,12.6,5927,1074,18.1
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,5481,1385,25.3,90,1.6,902,16.5,4815,1142,23.7
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,3126,754,24.1,210,6.7,252,8.1,2828,659,23.3
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,4538,1151,25.4,c,c,1961,43.2,3966,984,24.8
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,3354,784,23.4,153,4.6,1085,32.3,3008,685,22.8
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2298,536,23.3,160,7,783,34.1,2033,471,23.2
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,3447,719,20.9,191,5.5,767,22.3,3065,606,19.8
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,3797,848,22.3,106,2.8,1591,41.9,3317,716,21.6
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,1888,385,20.4,94,5,499,26.4,1679,332,19.8
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1691,278,16.4,9,0.5,301,17.8,1596,256,16
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,943,E06000064,Westmorland and Furness,Referrals and Re-referrals,1386,103,7.4,131,9.5,303,21.9,1283,92,7.2
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,3744,913,24.4,42,1.1,897,24,3353,784,23.4
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,4152,958,23.1,312,7.5,1400,33.7,3679,800,21.7
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Referrals and Re-referrals,3114,696,22.4,190,6.1,907,29.1,2772,596,21.5
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Referrals and Re-referrals,8910,2030,22.8,333,3.7,3111,34.9,7861,1727,22
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Referrals and Re-referrals,2053,454,22.1,0,0,347,16.9,1830,375,20.5
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Referrals and Re-referrals,5810,1763,30.3,490,8.4,3269,56.3,4811,1351,28.1
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,2013,344,17.1,29,1.4,166,8.2,1834,307,16.7
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Referrals and Re-referrals,5020,1021,20.3,206,4.1,1435,28.6,4548,895,19.7
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Referrals and Re-referrals,3269,630,19.3,156,4.8,266,8.1,3022,560,18.5
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Referrals and Re-referrals,9914,2399,24.2,1167,11.8,4350,43.9,8727,1961,22.5
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,2264,618,27.3,0,0,600,26.5,1941,487,25.1
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,1459,211,14.5,0,0,633,43.4,1370,196,14.3
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Referrals and Re-referrals,5704,1127,19.8,c,c,929,16.3,5092,952,18.7
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Referrals and Re-referrals,2672,472,17.7,58,2.2,1149,43,2480,435,17.5
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Referrals and Re-referrals,5529,907,16.4,236,4.3,408,7.4,5137,822,16
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Referrals and Re-referrals,3450,577,16.7,19,0.6,1033,29.9,3221,525,16.3
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Referrals and Re-referrals,1614,371,23,177,11,567,35.1,1450,317,21.9
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,4165,936,22.5,424,10.2,969,23.3,3711,782,21.1
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,11816,3538,29.9,466,3.9,4121,34.9,9831,2748,28
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,2880,549,19.1,697,24.2,670,23.3,2631,492,18.7
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,6236,1476,23.7,572,9.2,2176,34.9,5331,1196,22.4
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,7957,1826,22.9,1087,13.7,1706,21.4,7013,1543,22
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Referrals and Re-referrals,5066,1342,26.5,397,7.8,2275,44.9,4356,1081,24.8
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,4394,1414,32.2,918,20.9,1891,43,3656,1055,28.9
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,8462,2186,25.8,0,0,5107,60.4,7323,1775,24.2
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,276,52,18.8,76,27.5,86,31.2,245,51,20.8
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Referrals and Re-referrals,4939,1228,24.9,379,7.7,2223,45,4278,992,23.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,18007,4032,22.4,362,2,8948,49.7,15972,3462,21.7
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,4505,941,20.9,6,0.1,1359,30.2,4098,813,19.8
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,2681,536,20,44,1.6,563,21,2411,443,18.4
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Referrals and Re-referrals,u,u,u,u,u,u,u,u,u,u
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,4397,917,20.9,c,c,1007,22.9,3930,809,20.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,1522,193,12.7,69,4.5,132,8.7,1437,179,12.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,3815,982,25.7,55,1.4,1688,44.2,3389,861,25.4
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,5045,710,14.1,332,6.6,622,12.3,4720,647,13.7
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,4798,1226,25.6,44,0.9,1988,41.4,4243,1031,24.3
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Referrals and Re-referrals,1489,285,19.1,38,2.6,392,26.3,1371,254,18.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Referrals and Re-referrals,3140,669,21.3,217,6.9,1365,43.5,2821,545,19.3
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Referrals and Re-referrals,5550,1023,18.4,0,0,2018,36.4,5057,919,18.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Referrals and Re-referrals,3660,779,21.3,c,c,1769,48.3,3238,684,21.1
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Referrals and Re-referrals,4784,1002,20.9,223,4.7,1524,31.9,4317,860,19.9
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Referrals and Re-referrals,1706,430,25.2,498,29.2,295,17.3,1414,325,23
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Referrals and Re-referrals,7044,2127,30.2,1185,16.8,1851,26.3,5689,1590,27.9
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Referrals and Re-referrals,2131,394,18.5,28,1.3,814,38.2,1934,347,17.9
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Referrals and Re-referrals,6288,1059,16.8,160,2.5,2648,42.1,5838,940,16.1
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Referrals and Re-referrals,6277,1061,16.9,675,10.8,2364,37.7,5739,953,16.6
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Referrals and Re-referrals,3130,652,20.8,109,3.5,1221,39,2802,575,20.5
